,Start Date,Label,Original Port Type,Charging Time (hh:mm:ss),Energy (kWh),Total Duration (hh:mm:ss),Port Number,CenterLon,CenterLat,Level 1,Level 2
3951,2015-02-28,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,101.511708,0.0,24,-122.13899999999995,37.445,0,12
3952,2015-03-01,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,40.76608,0.0,12,-122.16,37.444,0,6
3953,2015-03-01,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 1']",0.0,34.730799,0.0,9,-122.163,37.444,1,4
3954,2015-03-01,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,63.438087,0.0,16,-122.162,37.447,0,8
3955,2015-03-01,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,102.453884,0.0,12,-122.11321931407944,37.422,0,12
3956,2015-03-01,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,77.292201,0.0,18,-122.13899999999995,37.445,0,9
3957,2015-03-02,0,"['Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,60.289954,0.0,21,-122.16,37.444,1,10
3958,2015-03-02,1,"['Level 2', 'Level 1', 'Level 2', 'Level 1', 'Level 2', 'Level 2']",0.0,61.077913,0.0,10,-122.163,37.444,2,4
3959,2015-03-02,2,"['Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,83.53205399999999,0.0,22,-122.162,37.447,2,10
3960,2015-03-02,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,106.888206,0.0,10,-122.11321931407944,37.422,0,10
3961,2015-03-02,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,47.397628000000005,0.0,16,-122.13899999999995,37.445,0,8
3962,2015-03-03,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,67.402151,0.0,18,-122.16,37.444,0,9
3963,2015-03-03,1,"['Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2']",0.0,54.026619,0.0,9,-122.163,37.444,1,4
3964,2015-03-03,2,"['Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2']",0.0,126.569704,0.0,31,-122.162,37.447,3,14
3965,2015-03-03,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,81.048399,0.0,12,-122.11321931407944,37.422,0,12
3966,2015-03-03,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,106.8568,0.0,14,-122.13899999999995,37.445,0,7
3967,2015-03-04,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,81.007082,0.0,24,-122.16,37.444,0,12
3968,2015-03-04,1,"['Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,50.815501999999995,0.0,13,-122.163,37.444,1,6
3969,2015-03-04,2,"['Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 1']",0.0,116.13363500000001,0.0,21,-122.162,37.447,3,9
3970,2015-03-04,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,94.399884,0.0,11,-122.11321931407944,37.422,0,11
3971,2015-03-04,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,73.58956099999999,0.0,20,-122.13899999999995,37.445,0,10
3972,2015-03-05,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,95.58459500000001,0.0,20,-122.16,37.444,0,10
3973,2015-03-05,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,41.996843,0.0,10,-122.163,37.444,0,5
3974,2015-03-05,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 1', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,171.62551599999998,0.0,31,-122.162,37.447,5,13
3975,2015-03-05,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,110.382172,0.0,15,-122.11321931407944,37.422,0,15
3976,2015-03-05,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,38.320792,0.0,16,-122.13899999999995,37.445,0,8
3977,2015-03-06,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,75.56879599999999,0.0,22,-122.16,37.444,0,11
3978,2015-03-06,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,33.803239000000005,0.0,8,-122.163,37.444,0,4
3979,2015-03-06,2,"['Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2']",0.0,93.683768,0.0,23,-122.162,37.447,3,10
3980,2015-03-06,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,117.36783500000001,0.0,16,-122.11321931407944,37.422,0,16
3981,2015-03-06,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,47.391123,0.0,16,-122.13899999999995,37.445,0,8
3982,2015-03-07,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,84.051258,0.0,20,-122.16,37.444,0,10
3983,2015-03-07,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,33.091028,0.0,8,-122.163,37.444,0,4
3984,2015-03-07,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,74.943763,0.0,20,-122.162,37.447,0,10
3985,2015-03-07,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,74.982938,0.0,16,-122.11321931407944,37.422,0,16
3986,2015-03-07,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,111.25263000000001,0.0,14,-122.13899999999995,37.445,0,7
3987,2015-03-08,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,50.335991,0.0,16,-122.16,37.444,0,8
3988,2015-03-08,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,25.018459,0.0,8,-122.163,37.444,0,4
3989,2015-03-08,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,42.065452,0.0,18,-122.162,37.447,0,9
3990,2015-03-08,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,55.781231,0.0,9,-122.11321931407944,37.422,0,9
3991,2015-03-08,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,73.85524099999999,0.0,20,-122.13899999999995,37.445,0,10
3992,2015-03-09,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,113.570079,0.0,20,-122.16,37.444,0,10
3993,2015-03-09,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,43.819416,0.0,8,-122.163,37.444,0,4
3994,2015-03-09,2,"['Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2']",0.0,85.820294,0.0,19,-122.162,37.447,3,8
3995,2015-03-09,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,63.374759000000005,0.0,10,-122.11321931407944,37.422,0,10
3996,2015-03-09,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,102.647392,0.0,20,-122.13899999999995,37.445,0,10
3997,2015-03-10,0,"['Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,67.558341,0.0,21,-122.16,37.444,1,10
3998,2015-03-10,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,24.131038,0.0,10,-122.163,37.444,0,5
3999,2015-03-10,2,"['Level 2', 'Level 2', 'Level 1', 'Level 1', 'Level 1', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2']",0.0,132.21444100000002,0.0,21,-122.162,37.447,5,8
4000,2015-03-10,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,61.74897,0.0,11,-122.11321931407944,37.422,0,11
4001,2015-03-10,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,61.797542,0.0,18,-122.13899999999995,37.445,0,9
4002,2015-03-11,0,"['Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,76.680608,0.0,19,-122.16,37.444,1,9
4003,2015-03-11,1,"['Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,46.652938,0.0,11,-122.163,37.444,1,5
4004,2015-03-11,2,"['Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 1', 'Level 2', 'Level 1', 'Level 1', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2']",0.0,117.419692,0.0,26,-122.162,37.447,6,10
4005,2015-03-11,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,92.262676,0.0,15,-122.11321931407944,37.422,0,15
4006,2015-03-11,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,55.956193000000006,0.0,16,-122.13899999999995,37.445,0,8
4007,2015-03-12,0,"['Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,67.452272,0.0,15,-122.16,37.444,1,7
4008,2015-03-12,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,55.669775,0.0,12,-122.163,37.444,0,6
4009,2015-03-12,2,"['Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,118.080985,0.0,29,-122.162,37.447,3,13
4010,2015-03-12,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,109.58569700000001,0.0,18,-122.11321931407944,37.422,0,18
4011,2015-03-12,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,56.611244000000006,0.0,20,-122.13899999999995,37.445,0,10
4012,2015-03-13,0,"['Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,83.551545,0.0,15,-122.16,37.444,1,7
4013,2015-03-13,1,"['Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,34.523106,0.0,15,-122.163,37.444,1,7
4014,2015-03-13,2,"['Level 2', 'Level 1', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,76.11304000000001,0.0,20,-122.162,37.447,2,9
4015,2015-03-13,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,58.40337799999999,0.0,9,-122.11321931407944,37.422,0,9
4016,2015-03-13,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,136.614374,0.0,16,-122.13899999999995,37.445,0,8
4017,2015-03-14,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,49.753426,0.0,20,-122.16,37.444,0,10
4018,2015-03-14,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,33.411143,0.0,12,-122.163,37.444,0,6
4019,2015-03-14,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,103.621958,0.0,30,-122.162,37.447,2,14
4020,2015-03-14,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,109.050664,0.0,17,-122.11321931407944,37.422,0,17
4021,2015-03-14,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,62.778708999999985,0.0,20,-122.13899999999995,37.445,0,10
4022,2015-03-15,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,51.298911999999994,0.0,20,-122.16,37.444,0,10
4023,2015-03-15,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,30.375683000000002,0.0,12,-122.163,37.444,0,6
4024,2015-03-15,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,55.67022099999999,0.0,20,-122.162,37.447,0,10
4025,2015-03-15,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,114.73704300000001,0.0,16,-122.11321931407944,37.422,0,16
4026,2015-03-15,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,56.97961600000001,0.0,16,-122.13899999999995,37.445,0,8
4027,2015-03-16,0,"['Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,85.779653,0.0,21,-122.16,37.444,1,10
4028,2015-03-16,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,23.62842,0.0,8,-122.163,37.444,0,4
4029,2015-03-16,2,"['Level 2', 'Level 2', 'Level 1', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,101.00504900000001,0.0,25,-122.162,37.447,3,11
4030,2015-03-16,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,56.297706,0.0,11,-122.11321931407944,37.422,0,11
4031,2015-03-16,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,39.24671,0.0,10,-122.13899999999995,37.445,0,5
4032,2015-03-17,0,"['Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,110.40982500000001,0.0,25,-122.16,37.444,1,12
4033,2015-03-17,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,78.55974,0.0,8,-122.163,37.444,0,4
4034,2015-03-17,2,"['Level 2', 'Level 1', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,58.200303,0.0,21,-122.162,37.447,3,9
4035,2015-03-17,3,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,65.50662,0.0,9,-122.11321931407944,37.422,0,9
4036,2015-03-17,4,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,53.253682,0.0,14,-122.13899999999995,37.445,0,7
4037,2015-03-18,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2']",0.0,99.466289,0.0,27,-122.16,37.444,1,13
4038,2015-03-18,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,34.968254,0.0,8,-122.163,37.444,0,4
4039,2015-03-18,2,"['Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 1', 'Level 1', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,83.12675700000001,0.0,30,-122.162,37.447,6,12
