,Label,ar,d,ma,AIC
2107,7.0,0.0,0.0,7.0,30572.828977461428
2108,7.0,0.0,0.0,8.0,30209.13749138476
2109,7.0,0.0,0.0,9.0,30076.85110939101
2110,7.0,0.0,1.0,0.0,30603.80795815152
2111,7.0,0.0,1.0,1.0,29871.01718822234
2112,7.0,0.0,1.0,2.0,29437.89992029677
2113,7.0,0.0,1.0,3.0,29428.663086495886
2114,7.0,0.0,1.0,4.0,29357.471015209336
2115,7.0,0.0,1.0,5.0,29331.986691403
2116,7.0,0.0,1.0,6.0,29268.687930781925
2117,7.0,0.0,1.0,7.0,29169.91010241558
2118,7.0,0.0,1.0,8.0,28954.629145245766
2119,7.0,0.0,1.0,9.0,28919.786995312694
2120,7.0,0.0,2.0,0.0,33267.13362217559
2121,7.0,0.0,2.0,1.0,30605.35416246268
2122,7.0,0.0,2.0,2.0,29876.48884156425
2123,7.0,0.0,2.0,3.0,29442.22862540929
2124,7.0,0.0,2.0,4.0,29432.62376882671
2125,7.0,0.0,2.0,5.0,29363.018079429097
2126,7.0,0.0,2.0,6.0,29337.711021068284
2127,7.0,0.0,2.0,7.0,29275.138053862407
2128,7.0,0.0,2.0,8.0,29177.881763077283
2129,7.0,0.0,2.0,9.0,28961.366975785204
2130,7.0,1.0,0.0,0.0,30449.4443777825
2131,7.0,1.0,0.0,1.0,29884.3556394139
2132,7.0,1.0,0.0,2.0,29451.621883152322
2133,7.0,1.0,0.0,3.0,29442.438267609054
2134,7.0,1.0,0.0,4.0,29370.814361738165
2135,7.0,1.0,0.0,5.0,29345.074026615097
2136,7.0,1.0,0.0,6.0,29281.67817931098
2137,7.0,1.0,0.0,7.0,29197.489524997898
2138,7.0,1.0,0.0,8.0,28968.12565071631
2139,7.0,1.0,0.0,9.0,28933.35621487431
2140,7.0,1.0,1.0,0.0,30490.23291778458
2141,7.0,1.0,1.0,1.0,29498.733089806366
2142,7.0,1.0,1.0,2.0,29434.160974074388
2143,7.0,1.0,1.0,3.0,29421.38963121586
2144,7.0,1.0,1.0,4.0,29329.292745044506
2145,7.0,1.0,1.0,5.0,29326.108652021492
2146,7.0,1.0,1.0,6.0,29259.721817411664
2147,7.0,1.0,1.0,7.0,29125.697402976366
2148,7.0,1.0,1.0,8.0,28930.750897906386
2149,7.0,1.0,1.0,9.0,28921.708928307864
2150,7.0,1.0,2.0,0.0,32353.288648822767
2151,7.0,1.0,2.0,1.0,30491.706810071504
2152,7.0,1.0,2.0,2.0,30591.006737544783
2153,7.0,1.0,2.0,3.0,29438.28612232842
2154,7.0,1.0,2.0,4.0,29427.355642135997
2155,7.0,1.0,2.0,5.0,29417.808177097868
2156,7.0,1.0,2.0,6.0,29342.360614669382
2157,7.0,1.0,2.0,7.0,29324.848224980382
2158,7.0,1.0,2.0,8.0,29257.70869008608
2159,7.0,1.0,2.0,9.0,29167.16532342874
2160,7.0,2.0,0.0,0.0,30384.467442088808
2161,7.0,2.0,0.0,1.0,29512.53131048582
2162,7.0,2.0,0.0,2.0,29447.916335185066
2163,7.0,2.0,0.0,3.0,29436.748230649762
2164,7.0,2.0,0.0,4.0,29424.912053999036
2165,7.0,2.0,0.0,5.0,29327.972718330653
2166,7.0,2.0,0.0,6.0,29272.724877833556
2167,7.0,2.0,0.0,7.0,29139.036589511947
2168,7.0,2.0,0.0,8.0,28948.222402160245
2169,7.0,2.0,0.0,9.0,28970.700682218754
2170,7.0,2.0,1.0,0.0,30340.820972670444
2171,7.0,2.0,1.0,1.0,29374.30496748934
2172,7.0,2.0,1.0,2.0,29242.25367731804
2173,7.0,2.0,1.0,3.0,28461.126022134904
2174,7.0,2.0,1.0,4.0,28417.38453364618
2175,7.0,2.0,1.0,5.0,28456.978188191715
2176,7.0,2.0,1.0,6.0,28397.968286911768
2177,7.0,2.0,1.0,7.0,28396.490875035015
2178,7.0,2.0,1.0,8.0,28467.249992798643
2179,7.0,2.0,1.0,9.0,28338.360391713028
2180,7.0,2.0,2.0,0.0,31911.97658533009
2181,7.0,2.0,2.0,1.0,30342.733383928324
2182,7.0,2.0,2.0,2.0,30463.20341146808
2183,7.0,2.0,2.0,3.0,30564.19572430886
2184,7.0,2.0,2.0,4.0,29834.332279985676
2185,7.0,2.0,2.0,5.0,29424.194602167772
2186,7.0,2.0,2.0,6.0,29426.709996116966
2187,7.0,2.0,2.0,7.0,29350.86907852762
2188,7.0,2.0,2.0,8.0,29320.059059406703
2189,7.0,2.0,2.0,9.0,29250.764476969896
2190,7.0,3.0,0.0,0.0,30275.246431788208
2191,7.0,3.0,0.0,1.0,29387.94036950719
2192,7.0,3.0,0.0,2.0,29484.554462262015
2193,7.0,3.0,0.0,3.0,29415.877147115687
2194,7.0,3.0,0.0,4.0,28490.033686656425
2195,7.0,3.0,0.0,5.0,28495.880560070666
2196,7.0,3.0,0.0,6.0,28442.1182372266
2197,7.0,3.0,0.0,7.0,28437.1986945248
2198,7.0,3.0,0.0,8.0,28990.506597467458
2199,7.0,3.0,0.0,9.0,28390.81748151976
2200,7.0,3.0,1.0,0.0,30185.742354114813
2201,7.0,3.0,1.0,1.0,29271.64743184428
2202,7.0,3.0,1.0,2.0,29174.94870539821
2203,7.0,3.0,1.0,3.0,28441.821890648185
2204,7.0,3.0,1.0,4.0,28471.534504144307
2205,7.0,3.0,1.0,5.0,28506.795200697747
2206,7.0,3.0,1.0,6.0,28494.025187015366
2207,7.0,3.0,1.0,7.0,28437.461270141168
2208,7.0,3.0,1.0,8.0,28410.808981780563
2209,7.0,3.0,1.0,9.0,28363.28081185495
2210,7.0,3.0,2.0,0.0,31672.292154671894
2211,7.0,3.0,2.0,1.0,30188.65715377512
2212,7.0,3.0,2.0,2.0,30329.70696763738
2213,7.0,3.0,2.0,3.0,30206.74748335203
2214,7.0,3.0,2.0,4.0,30257.229975735587
2215,7.0,3.0,2.0,5.0,29380.029997730657
2216,7.0,3.0,2.0,6.0,29267.177423667912
2217,7.0,3.0,2.0,7.0,29253.519669592235
2218,7.0,3.0,2.0,8.0,29155.26684468927
2219,7.0,3.0,2.0,9.0,29045.7509521857
2220,7.0,4.0,0.0,0.0,30147.716836536452
2221,7.0,4.0,0.0,1.0,29284.93815188254
2222,7.0,4.0,0.0,2.0,30102.60850904734
2223,7.0,4.0,0.0,3.0,29688.08908841244
2224,7.0,4.0,0.0,4.0,28458.095771705262
2225,7.0,4.0,0.0,5.0,28433.378699502333
2226,7.0,4.0,0.0,6.0,28478.37965623645
2227,7.0,4.0,0.0,7.0,28439.5604339684
2228,7.0,4.0,0.0,8.0,28417.916581312493
2229,7.0,4.0,0.0,9.0,28388.27091862155
2230,7.0,4.0,1.0,0.0,29945.95163279892
2231,7.0,4.0,1.0,1.0,29141.039185147718
2232,7.0,4.0,1.0,2.0,28886.36990748281
2233,7.0,4.0,1.0,3.0,28452.116043245962
2234,7.0,4.0,1.0,4.0,28433.44293080643
2235,7.0,4.0,1.0,5.0,28268.123373082453
2236,7.0,4.0,1.0,6.0,28270.101366671803
2237,7.0,4.0,1.0,7.0,28168.139512117705
2238,7.0,4.0,1.0,8.0,28333.23575677271
2239,7.0,4.0,1.0,9.0,28325.749969996778
2240,7.0,4.0,2.0,0.0,31570.923262942462
2241,7.0,4.0,2.0,1.0,29948.98492043143
2242,7.0,4.0,2.0,2.0,14.0
2243,7.0,4.0,2.0,3.0,30244.729294812816
2244,7.0,4.0,2.0,4.0,30185.41613346401
2245,7.0,4.0,2.0,5.0,29496.308240646642
2246,7.0,4.0,2.0,6.0,29456.3778969775
2247,7.0,4.0,2.0,7.0,28467.516212884013
2248,7.0,4.0,2.0,8.0,29170.95985868886
2249,7.0,4.0,2.0,9.0,29132.2163295114
2250,7.0,5.0,0.0,0.0,29929.552474181037
2251,7.0,5.0,0.0,1.0,29152.657372512505
2252,7.0,5.0,0.0,2.0,29257.452692440038
2253,7.0,5.0,0.0,3.0,29352.123018426784
2254,7.0,5.0,0.0,4.0,28446.322164620142
2255,7.0,5.0,0.0,5.0,28268.901249026174
2256,7.0,5.0,0.0,6.0,28248.502101864342
2257,7.0,5.0,0.0,7.0,28191.08567572368
2258,7.0,5.0,0.0,8.0,28349.025082713004
2259,7.0,5.0,0.0,9.0,28334.492404568744
2260,7.0,5.0,1.0,0.0,29289.719324723304
2261,7.0,5.0,1.0,1.0,28884.662557243395
2262,7.0,5.0,1.0,2.0,28641.08405804907
2263,7.0,5.0,1.0,3.0,28503.770601836364
2264,7.0,5.0,1.0,4.0,28702.565035732652
2265,7.0,5.0,1.0,5.0,28185.435733533788
2266,7.0,5.0,1.0,6.0,28193.37693846397
2267,7.0,5.0,1.0,7.0,28142.577583198123
2268,7.0,5.0,1.0,8.0,28123.67108541564
2269,7.0,5.0,1.0,9.0,28087.23581753799
2270,7.0,5.0,2.0,0.0,31245.185516729693
2271,7.0,5.0,2.0,1.0,29293.671690092757
2272,7.0,5.0,2.0,2.0,28889.670589434067
2273,7.0,5.0,2.0,3.0,28643.321266508385
2274,7.0,5.0,2.0,4.0,28923.86646011254
2275,7.0,5.0,2.0,5.0,28657.223133060077
2276,7.0,5.0,2.0,6.0,28558.10776910893
2277,7.0,5.0,2.0,7.0,28554.899339519707
2278,7.0,5.0,2.0,8.0,28489.820842866116
2279,7.0,5.0,2.0,9.0,28467.261686073754
2280,7.0,6.0,0.0,0.0,29291.059762123434
2281,7.0,6.0,0.0,1.0,28893.745886433084
2282,7.0,6.0,0.0,2.0,28658.46112619784
2283,7.0,6.0,0.0,3.0,28627.837854264777
2284,7.0,6.0,0.0,4.0,28426.07914037913
2285,7.0,6.0,0.0,5.0,28185.928087254055
2286,7.0,6.0,0.0,6.0,28148.65087634526
2287,7.0,6.0,0.0,7.0,28151.086177107056
2288,7.0,6.0,0.0,8.0,28122.456297861674
2289,7.0,6.0,0.0,9.0,28105.610011537003
2290,7.0,6.0,1.0,0.0,28639.692500951405
2291,7.0,6.0,1.0,1.0,28640.93677586526
2292,7.0,6.0,1.0,2.0,28830.20182944661
2293,7.0,6.0,1.0,3.0,28637.5809179812
2294,7.0,6.0,1.0,4.0,28603.724036877968
2295,7.0,6.0,1.0,5.0,28423.052674192353
2296,7.0,6.0,1.0,6.0,28315.266907883306
2297,7.0,6.0,1.0,7.0,28142.47550958918
2298,7.0,6.0,1.0,8.0,28098.958238532614
2299,7.0,6.0,1.0,9.0,28094.202268362682
2300,7.0,6.0,2.0,0.0,29983.868878429425
2301,7.0,6.0,2.0,1.0,28648.88786302648
2302,7.0,6.0,2.0,2.0,28646.030243472305
2303,7.0,6.0,2.0,3.0,28641.11162466588
2304,7.0,6.0,2.0,4.0,28642.737886727286
2305,7.0,6.0,2.0,5.0,28667.189684729718
2306,7.0,6.0,2.0,6.0,28677.029821845015
2307,7.0,6.0,2.0,7.0,28214.25416364792
2308,7.0,6.0,2.0,8.0,28231.950315739385
2309,7.0,6.0,2.0,9.0,28203.691791958787
2310,7.0,7.0,0.0,0.0,28647.94253419857
2311,7.0,7.0,0.0,1.0,28649.05608634758
2312,7.0,7.0,0.0,2.0,28643.32872845717
2313,7.0,7.0,0.0,3.0,28629.540735739713
2314,7.0,7.0,0.0,4.0,28607.630323086778
2315,7.0,7.0,0.0,5.0,28419.94110823449
2316,7.0,7.0,0.0,6.0,28198.0701752584
2317,7.0,7.0,0.0,7.0,28159.572194201675
2318,7.0,7.0,0.0,8.0,28107.211001062624
2319,7.0,7.0,0.0,9.0,28106.888106610546
2320,7.0,7.0,1.0,0.0,28640.75456470289
2321,7.0,7.0,1.0,1.0,28640.780818980755
2322,7.0,7.0,1.0,2.0,28573.36229310077
2323,7.0,7.0,1.0,3.0,28551.92404934088
2324,7.0,7.0,1.0,4.0,28360.287423741764
2325,7.0,7.0,1.0,5.0,28319.821467582784
2326,7.0,7.0,1.0,6.0,28182.199004750226
2327,7.0,7.0,1.0,7.0,28092.753740914522
2328,7.0,7.0,1.0,8.0,28098.80566571085
2329,7.0,7.0,1.0,9.0,28091.465045553552
2330,7.0,7.0,2.0,0.0,29481.259963369925
2331,7.0,7.0,2.0,1.0,28645.507461148245
2332,7.0,7.0,2.0,2.0,28634.011087542603
2333,7.0,7.0,2.0,3.0,28638.085999075276
2334,7.0,7.0,2.0,4.0,28628.010370348497
2335,7.0,7.0,2.0,5.0,28651.597735131378
2336,7.0,7.0,2.0,6.0,28594.696952422084
2337,7.0,7.0,2.0,7.0,28690.279145899265
2338,7.0,7.0,2.0,8.0,28219.915734886898
2339,7.0,7.0,2.0,9.0,28154.405069459513
2340,7.0,8.0,0.0,0.0,28648.842115018644
2341,7.0,8.0,0.0,1.0,28648.630618380983
2342,7.0,8.0,0.0,2.0,28643.189234945752
2343,7.0,8.0,0.0,3.0,28645.35444568452
2344,7.0,8.0,0.0,4.0,28608.367168283865
2345,7.0,8.0,0.0,5.0,28585.96823716206
2346,7.0,8.0,0.0,6.0,28145.15366024245
2347,7.0,8.0,0.0,7.0,28118.63301873792
2348,7.0,8.0,0.0,8.0,28110.017872863747
2349,7.0,8.0,0.0,9.0,28109.35283536147
2350,7.0,8.0,1.0,0.0,28634.408841474586
2351,7.0,8.0,1.0,1.0,28635.752979944707
2352,7.0,8.0,1.0,2.0,28583.414535957745
2353,7.0,8.0,1.0,3.0,28554.81848930467
2354,7.0,8.0,1.0,4.0,28555.706935954837
2355,7.0,8.0,1.0,5.0,28355.236584627528
2356,7.0,8.0,1.0,6.0,28266.77171658809
2357,7.0,8.0,1.0,7.0,28114.569122302877
2358,7.0,8.0,1.0,8.0,28081.782765199903
2359,7.0,8.0,1.0,9.0,28056.505261804014
2360,7.0,8.0,2.0,0.0,29311.197187803817
2361,7.0,8.0,2.0,1.0,28639.134543115084
2362,7.0,8.0,2.0,2.0,28636.86720438241
2363,7.0,8.0,2.0,3.0,28638.357129474574
2364,7.0,8.0,2.0,4.0,28630.28848330281
2365,7.0,8.0,2.0,5.0,28638.9590459185
2366,7.0,8.0,2.0,6.0,28580.03857904321
2367,7.0,8.0,2.0,7.0,28531.85780040643
2368,7.0,8.0,2.0,8.0,28316.156372274796
2369,7.0,8.0,2.0,9.0,28175.04568677477
2370,7.0,9.0,0.0,0.0,28641.978670715085
2371,7.0,9.0,0.0,1.0,28643.274208355473
2372,7.0,9.0,0.0,2.0,28645.256247268015
2373,7.0,9.0,0.0,3.0,28647.13970954146
2374,7.0,9.0,0.0,4.0,28599.535998650194
2375,7.0,9.0,0.0,5.0,28583.8297423803
2376,7.0,9.0,0.0,6.0,28515.74446618651
2377,7.0,9.0,0.0,7.0,28163.905485440126
2378,7.0,9.0,0.0,8.0,28095.970943824253
2379,7.0,9.0,0.0,9.0,28070.173772469592
2380,7.0,9.0,1.0,0.0,28635.962672227608
2381,7.0,9.0,1.0,1.0,28532.39445274719
2382,7.0,9.0,1.0,2.0,28516.768884946905
2383,7.0,9.0,1.0,3.0,28519.47797148505
2384,7.0,9.0,1.0,4.0,28558.1423829443
2385,7.0,9.0,1.0,5.0,28305.558127713863
2386,7.0,9.0,1.0,6.0,28223.579539577455
2387,7.0,9.0,1.0,7.0,28266.584257513598
2388,7.0,9.0,1.0,8.0,28084.63420180034
2389,7.0,9.0,1.0,9.0,28043.062428227357
2390,7.0,9.0,2.0,0.0,29171.62382863264
2391,7.0,9.0,2.0,1.0,28640.703969024315
2392,7.0,9.0,2.0,2.0,28626.905881532963
2393,7.0,9.0,2.0,3.0,28629.907816152183
2394,7.0,9.0,2.0,4.0,28637.52454387085
2395,7.0,9.0,2.0,5.0,28496.316849730043
2396,7.0,9.0,2.0,6.0,28424.333642742873
2397,7.0,9.0,2.0,7.0,28400.75439872749
2398,7.0,9.0,2.0,8.0,28402.419733258386
2399,7.0,9.0,2.0,9.0,28153.21562197774
